ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
64736,979673,1-BR,0%-30%,1,,,,,,
64736,979673,STUDIO,0%-30%,40,,,,,,
64885,983133,1-BR,0%-30%,20,,,,,,
64885,983133,2-BR,0%-30%,31,,,,,,
64885,983133,3-BR,0%-30%,9,,,,,,
64885,983133,STUDIO,0%-30%,7,,,,,,
65213,977584,1-BR,0%-30%,15,,,,,,
65213,977584,2-BR,0%-30%,7,,,,,,
65213,977584,3-BR,0%-30%,6,,,,,,
65213,977584,STUDIO,0%-30%,9,,,,,,
65291,988140,2-BR,0%-30%,3,,,,,,
65291,988140,3-BR,0%-30%,2,,,,,,
65291,988250,2-BR,0%-30%,10,,,,,,
65291,988250,3-BR,0%-30%,10,,,,,,
65298,985028,1-BR,0%-30%,14,515,515,515,456,456,456
65298,985028,2-BR,0%-30%,9,628,628,628,557,557,557
65298,985028,3-BR,0%-30%,2,718,718,718,637,637,637
65298,985028,STUDIO,0%-30%,1,401,401,401,354,354,354
65320,988893,STUDIO,0%-30%,47,2026,2026,2026,1644,1644,1644
65348,228119,1-BR,0%-30%,37,,,,,,
65348,228119,STUDIO,0%-30%,73,,,,,,
65357,74905,3-BR,0%-30%,1,,,,,,
65357,59142,STUDIO,0%-30%,1,,,,,,
65357,115683,2-BR,0%-30%,1,,,,,,
65378,41290,1-BR,0%-30%,1,,,,207,207,207
65378,41290,2-BR,0%-30%,2,,,,378.5,463,294
65378,42319,3-BR,0%-30%,3,,,,439,740,426
65378,41285,1-BR,0%-30%,3,,,,,,
65378,3644,1-BR,0%-30%,1,,,,443,443,443
65378,3644,3-BR,0%-30%,1,,,,755,755,755
65378,3645,2-BR,0%-30%,1,,,,401,401,401
65378,3642,3-BR,0%-30%,1,,,,694,694,694
65378,41286,1-BR,0%-30%,3,,,,600,764,541
65378,4077,1-BR,0%-30%,2,,,,170.5,182,159
65378,3648,2-BR,0%-30%,2,,,,336.5,409,264
65378,3648,3-BR,0%-30%,2,,,,375,468,282
65391,10031,1-BR,0%-30%,145,,,,,,
65599,77389,2-BR,0%-30%,1,,,,418,418,418
65730,60471,2-BR,0%-30%,3,656,680,561,680,688,578
65730,60471,3-BR,0%-30%,10,771.5,805,682,790,991,696
65730,74440,3-BR,0%-30%,4,748.5,798,728,764,837,735
65730,74440,4-BR,0%-30%,6,856,920,758,876,957,758
65730,60470,2-BR,0%-30%,5,631,691,324,648,705,613
65730,60470,3-BR,0%-30%,10,737,818,672,770.5,1021,685
65730,119101,1-BR,0%-30%,1,567,567,567,567,567,567
65730,119101,STUDIO,0%-30%,1,532,532,532,532,532,532
65730,97431,2-BR,0%-30%,1,659,659,659,659,659,659
66644,985451,1-BR,0%-30%,7,,,,,,
66644,985451,2-BR,0%-30%,1,,,,,,
66644,985451,3-BR,0%-30%,2,,,,,,
66644,985451,STUDIO,0%-30%,2,,,,,,
66651,986550,1-BR,0%-30%,17,,,,,,
66670,304300,1-BR,0%-30%,1,,,,,,
66670,222894,2-BR,0%-30%,1,,,,,,
66670,304315,1-BR,0%-30%,1,,,,,,
66670,304362,1-BR,0%-30%,1,,,,,,
66670,381608,2-BR,0%-30%,1,,,,,,
66670,316728,1-BR,0%-30%,1,,,,,,
66670,325079,2-BR,0%-30%,1,,,,,,
66670,373163,3-BR,0%-30%,1,,,,,,
66670,346832,2-BR,0%-30%,1,,,,,,
66670,313888,1-BR,0%-30%,1,,,,,,
66670,313888,STUDIO,0%-30%,1,,,,,,
66670,185649,1-BR,0%-30%,1,,,,,,
66670,313945,3-BR,0%-30%,1,,,,,,
66670,378228,1-BR,0%-30%,1,,,,,,
66670,366608,1-BR,0%-30%,1,,,,,,
66670,366608,2-BR,0%-30%,1,,,,,,
66769,984712,1-BR,0%-30%,12,,,,,,
66769,984712,2-BR,0%-30%,8,,,,,,
66769,984712,3-BR,0%-30%,4,,,,,,
66769,984712,STUDIO,0%-30%,6,,,,,,
66858,982995,1-BR,0%-30%,10,,,,,,
66858,982995,2-BR,0%-30%,5,,,,,,
66858,982995,3-BR,0%-30%,2,,,,,,
66858,982995,STUDIO,0%-30%,5,,,,,,
66982,99126,1-BR,0%-30%,3,217,261,138,217,261,138
66982,99126,2-BR,0%-30%,18,248.5,526,200,248.5,526,200
66982,88675,1-BR,0%-30%,2,,,,,,
66982,88675,2-BR,0%-30%,10,,,,,,
66982,79308,1-BR,0%-30%,5,283,408,88,283,408,88
66982,79308,2-BR,0%-30%,11,323,726,105,323,726,105
66982,79310,1-BR,0%-30%,1,84,84,84,84,84,84
66982,79310,2-BR,0%-30%,8,318,400,236,318,400,236
66982,79310,3-BR,0%-30%,5,,,,,,
66982,99125,1-BR,0%-30%,2,292.5,338,247,292.5,338,247
66982,99125,2-BR,0%-30%,1,495,495,495,495,495,495
66982,99125,3-BR,0%-30%,11,407,909,177,407,909,177
66982,120955,1-BR,0%-30%,1,339,339,339,,,
66982,120955,2-BR,0%-30%,6,323,598,195,,,
66982,120955,3-BR,0%-30%,11,400,619,124,,,
66982,99135,2-BR,0%-30%,11,241,554,108,241,554,108
66982,99135,3-BR,0%-30%,4,467,698,312,467,698,312
66982,79317,1-BR,0%-30%,2,291,333,249,291,333,249
66982,79317,2-BR,0%-30%,9,262,572,190,262,572,190
67129,986549,STUDIO,0%-30%,50,,,,1337,1489,1337
67458,327776,2-BR,0%-30%,1,1803,1803,1803,1803,1803,1803
44303,927939,1-BR,0%-30%,46,,,,1377,1377,1377
44303,927939,2-BR,0%-30%,1,,,,1377,1377,1377
44303,927939,STUDIO,0%-30%,4,,,,1377,1377,1377
44357,958188,1-BR,0%-30%,17,1249,1249,1123,1249,1249,1123
44357,958188,2-BR,0%-30%,25,1481,1481,1241,1481,1481,1241
44357,958188,3-BR,0%-30%,1,1904,1904,1904,1904,1904,1904
44357,958188,STUDIO,0%-30%,11,1196,1196,1076,1196,1196,1076
45677,935209,STUDIO,0%-30%,70,1541,1541,1541,1460,1460,145
49248,,2-BR,0%-30%,3,,,,1526,1526,595
49959,972807,1-BR,0%-30%,6,,,,1426,1491,1426
49959,972807,2-BR,0%-30%,1,,,,1731,1731,1731
49959,972807,STUDIO,0%-30%,1,,,,856,856,856
50655,958176,1-BR,0%-30%,1,587,587,587,1348,1348,1348
50655,958176,2-BR,0%-30%,4,704,704,704,977.5,1597,342
50655,958176,3-BR,0%-30%,3,813,813,687,2056,2056,424
50818,31409,STUDIO,0%-30%,50,701,701,701,311,701,208
51617,805099,1-BR,0%-30%,1,,,,857,857,857
52782,958149,1-BR,0%-30%,3,1268,1503,1268,1249,1481,1249
52782,958149,2-BR,0%-30%,2,1503,1503,1503,1481,1481,1481
54520,975517,1-BR,0%-30%,32,1284,1357,250,1284,1357,250
54520,975517,2-BR,0%-30%,12,1491,1571,400,1491,1571,400
54520,975517,3-BR,0%-30%,9,1515,2021,501,1515,2021,501
54520,975517,STUDIO,0%-30%,7,1246,1293,1100,1246,1293,1100
58733,968123,1-BR,0%-30%,1,1524,1524,1524,1524,1524,1524
58733,968123,2-BR,0%-30%,4,1774,1774,1757,1774,1774,1757
58733,968123,3-BR,0%-30%,2,2250,2261,2239,2250,2261,2239
58733,968123,STUDIO,0%-30%,1,1495,1495,1495,1495,1495,1495
58790,396881,1-BR,0%-30%,68,,,,919,919,919
58790,396881,STUDIO,0%-30%,26,,,,919,919,919
59495,969140,2-BR,0%-30%,1,,,,1265,1265,1265
59495,969140,3-BR,0%-30%,8,,,,2217,2217,2217
60505,975132,1-BR,0%-30%,3,1524,1524,1524,1524,1524,1524
60505,975132,,0%-30%,1,1489,1489,1489,1489,1489,1489
65054,115524,1-BR,0%-30%,4,405.5,793,341,344,475,215
65054,115524,2-BR,0%-30%,8,547.5,1209,392,509.5,1200,118
66145,49240,1-BR,0%-30%,1,986,986,986,,,
66145,49240,2-BR,0%-30%,3,957,1068,764,,,
66145,116556,2-BR,0%-30%,9,1305,1826,814,,,
66145,116556,3-BR,0%-30%,4,1231,1327,976,,,
66145,122024,1-BR,0%-30%,9,1082,1263,917,,,
66145,122024,2-BR,0%-30%,4,1083.5,1235,897,,,
66145,122024,3-BR,0%-30%,1,1131,1131,1131,,,
66145,122023,2-BR,0%-30%,4,1032.5,1264,869,,,
66145,122023,3-BR,0%-30%,5,1231,1480,871,,,
66145,116555,2-BR,0%-30%,8,1209,1456,863,,,
66145,116555,3-BR,0%-30%,2,1427.5,1803,1052,,,
65357,94338,1-BR,0%-30%,1,,,,752,752,752
65357,59142,1-BR,0%-30%,2,,,,764.5,769,760
65357,59142,2-BR,0%-30%,3,,,,481,493,180
65357,115684,1-BR,0%-30%,2,,,,769.5,778,761
65357,59140,1-BR,0%-30%,1,,,,773,773,773
44340,965968,2-BR,101%-110%,1,,,,,,
44340,965968,3-BR,101%-110%,1,,,,,,
44340,965968,STUDIO,101%-110%,1,,,,,,
44340,927678,2-BR,101%-110%,1,,,,,,
44340,927678,3-BR,101%-110%,1,,,,,,
44340,927678,STUDIO,101%-110%,1,,,,,,
44340,969941,2-BR,101%-110%,1,,,,,,
44340,969941,3-BR,101%-110%,1,,,,,,
44340,969941,STUDIO,101%-110%,1,,,,,,
44340,965970,2-BR,101%-110%,1,,,,,,
44340,965970,3-BR,101%-110%,1,,,,,,
44340,965970,STUDIO,101%-110%,1,,,,,,
47878,19629,2-BR,101%-110%,9,856,856,856,856,856,856
49657,377137,2-BR,101%-110%,11,800,800,800,820,820,820
50186,806534,2-BR,101%-110%,1,,,,1337,1337,1337
50223,3962,2-BR,101%-110%,1,,,,1020,1020,1020
50223,7479,2-BR,101%-110%,3,,,,1125,1456,1076
50223,7479,3-BR,101%-110%,2,,,,1382,1692,1072
50223,21286,3-BR,101%-110%,1,,,,1028,1028,1028
50223,3611,2-BR,101%-110%,2,,,,1305,1538,1072
50223,3611,3-BR,101%-110%,1,,,,451,451,451
50606,92441,2-BR,101%-110%,1,,,,,,
51617,25490,1-BR,101%-110%,7,,,,896,923,872
51617,25490,2-BR,101%-110%,1,,,,1115,1115,1115
51617,805099,1-BR,101%-110%,14,,,,888,946,845
51617,805099,2-BR,101%-110%,4,,,,1199.5,1204,1092
51617,805099,STUDIO,101%-110%,1,,,,641,641,641
52083,967329,1-BR,101%-110%,3,,,,,,
52083,967329,2-BR,101%-110%,8,,,,,,
52083,967329,3-BR,101%-110%,1,,,,,,
52083,967329,STUDIO,101%-110%,5,,,,,,
52122,972598,1-BR,101%-110%,3,1644,1644,1644,,,
52122,972598,2-BR,101%-110%,5,1982,1982,1982,,,
52122,972598,3-BR,101%-110%,2,2271,2271,2271,,,
52122,972598,STUDIO,101%-110%,7,1533,1533,1533,,,
52610,950310,1-BR,101%-110%,10,,,,,,
52610,950310,2-BR,101%-110%,10,,,,,,
52610,950310,3-BR,101%-110%,4,,,,,,
52610,950310,STUDIO,101%-110%,1,,,,,,
53017,972185,3-BR,101%-110%,1,,,,,,
53017,972127,3-BR,101%-110%,1,,,,,,
53017,972097,3-BR,101%-110%,1,,,,,,
53017,972192,3-BR,101%-110%,1,,,,,,
53017,972188,3-BR,101%-110%,1,,,,,,
53017,972099,3-BR,101%-110%,1,,,,,,
53017,972195,3-BR,101%-110%,1,,,,,,
53017,972186,3-BR,101%-110%,1,,,,,,
53017,972124,3-BR,101%-110%,1,,,,,,
53017,972131,3-BR,101%-110%,1,,,,,,
53017,972210,3-BR,101%-110%,1,,,,,,
53017,972088,3-BR,101%-110%,1,,,,,,
53017,972187,3-BR,101%-110%,1,,,,,,
53017,972193,3-BR,101%-110%,1,,,,,,
53017,972125,3-BR,101%-110%,1,,,,,,
53017,972190,3-BR,101%-110%,1,,,,,,
53017,972211,3-BR,101%-110%,1,,,,,,
53017,972098,3-BR,101%-110%,1,,,,,,
53017,972203,3-BR,101%-110%,1,,,,,,
53017,972109,3-BR,101%-110%,1,,,,,,
53017,972129,3-BR,101%-110%,1,,,,,,
53017,972123,3-BR,101%-110%,1,,,,,,
53017,972202,3-BR,101%-110%,1,,,,,,
53017,972128,3-BR,101%-110%,1,,,,,,
53017,972119,3-BR,101%-110%,1,,,,,,
53017,972090,3-BR,101%-110%,1,,,,,,
53017,972194,3-BR,101%-110%,1,,,,,,
53017,972198,3-BR,101%-110%,1,,,,,,
53017,972200,3-BR,101%-110%,1,,,,,,
53017,972089,3-BR,101%-110%,1,,,,,,
53017,972354,3-BR,101%-110%,1,,,,,,
53017,972080,3-BR,101%-110%,1,,,,,,
53017,972208,3-BR,101%-110%,1,,,,,,
53017,972197,3-BR,101%-110%,1,,,,,,
53017,972209,3-BR,101%-110%,1,,,,,,
53017,972201,3-BR,101%-110%,1,,,,,,
53017,972207,3-BR,101%-110%,1,,,,,,
53017,972189,3-BR,101%-110%,1,,,,,,
53017,972130,3-BR,101%-110%,1,,,,,,
53017,972184,3-BR,101%-110%,1,,,,,,
53017,972191,3-BR,101%-110%,1,,,,,,
54407,108496,1-BR,101%-110%,4,,,,1297.5,1407,1188
54407,108496,2-BR,101%-110%,11,,,,1339,1613,752
54407,108496,3-BR,101%-110%,4,,,,1140.5,1552,764
54838,704769,2-BR,101%-110%,1,,,,,,
54838,688787,3-BR,101%-110%,1,,,,,,
54838,525119,3-BR,101%-110%,1,,,,,,
54842,969555,2-BR,101%-110%,6,,,,,,
54842,969555,3-BR,101%-110%,2,,,,,,
54954,967023,1-BR,101%-110%,3,1554,1554,1554,1554,1554,1554
54954,967023,2-BR,101%-110%,2,1874,1874,1874,1874,1874,1874
54954,967023,3-BR,101%-110%,1,2158,2158,2158,2158,2158,2158
58302,65391,2-BR,101%-110%,9,,,,,,
58450,119065,1-BR,101%-110%,4,,,,1054.5,1142,757
58450,119065,2-BR,101%-110%,11,,,,938,1289,797
58450,119065,3-BR,101%-110%,1,,,,1322,1322,1322
58450,115656,1-BR,101%-110%,1,,,,1060,1060,1060
58450,115656,2-BR,101%-110%,11,,,,1024,1224,819
58450,115645,1-BR,101%-110%,5,,,,1012,1153,672
58450,115645,2-BR,101%-110%,18,,,,1002,1563,771
58450,115645,3-BR,101%-110%,5,,,,1262,1587,966
58450,115650,1-BR,101%-110%,12,,,,1019.5,1152,762
58450,115650,2-BR,101%-110%,12,,,,1234.5,1590,812
58450,115650,3-BR,101%-110%,1,,,,974,974,974
58450,115650,STUDIO,101%-110%,1,,,,0,0,0
58450,119052,1-BR,101%-110%,1,,,,741,741,741
58450,119052,2-BR,101%-110%,10,,,,1085.5,1288,829
58450,119052,3-BR,101%-110%,1,,,,1510,1510,1510
58450,119047,1-BR,101%-110%,5,,,,842,1079,730
58450,119047,2-BR,101%-110%,14,,,,1077,1453,751
58450,119047,3-BR,101%-110%,1,,,,1288,1288,1288
58450,119064,1-BR,101%-110%,2,,,,1007.5,1143,872
58450,119064,2-BR,101%-110%,8,,,,1134,1387,764
58450,119064,3-BR,101%-110%,1,,,,993,993,993
58450,115648,1-BR,101%-110%,5,,,,817,1072,707
58450,115648,2-BR,101%-110%,19,,,,1125,1424,808
58450,115648,3-BR,101%-110%,1,,,,1222,1222,1222
58450,115648,STUDIO,101%-110%,1,,,,711,711,711
58450,119055,1-BR,101%-110%,1,,,,774,774,774
58450,119055,2-BR,101%-110%,2,,,,942.5,1076,809
58450,119055,3-BR,101%-110%,2,,,,1518.5,1713,1324
58450,119055,STUDIO,101%-110%,1,,,,655,655,655
58450,115649,1-BR,101%-110%,4,,,,947.5,1264,893
58450,115649,2-BR,101%-110%,7,,,,1034,1383,819
58450,115649,3-BR,101%-110%,1,,,,1375,1375,1375
58450,119056,1-BR,101%-110%,7,,,,814,1425,680
58450,119056,2-BR,101%-110%,1,,,,1273,1273,1273
58450,115652,1-BR,101%-110%,2,,,,979,1170,788
58450,115652,2-BR,101%-110%,5,,,,1319,1698,783
58450,115652,3-BR,101%-110%,4,,,,1519.5,1650,962
58450,115653,1-BR,101%-110%,2,,,,897.5,1013,782
58450,115653,2-BR,101%-110%,15,,,,1154,1590,824
58450,115643,1-BR,101%-110%,6,,,,983.5,1082,821
58450,115643,2-BR,101%-110%,12,,,,1168,1398,780
58555,965967,2-BR,101%-110%,1,,,,,,
58555,965967,3-BR,101%-110%,1,,,,,,
58555,965967,STUDIO,101%-110%,1,,,,,,
58623,976713,1-BR,101%-110%,5,1554,1554,1554,1554,1554,1554
58623,976713,2-BR,101%-110%,13,1874,1874,1874,1874,1874,1874
58855,326588,1-BR,101%-110%,3,,,,,,
58855,326588,2-BR,101%-110%,1,,,,,,
58855,326587,1-BR,101%-110%,1,,,,,,
58855,326587,2-BR,101%-110%,2,,,,,,
58855,326592,1-BR,101%-110%,1,,,,,,
58855,326592,2-BR,101%-110%,3,,,,,,
59058,45448,1-BR,101%-110%,23,,,,,,
59058,45448,2-BR,101%-110%,15,,,,,,
59058,45448,3-BR,101%-110%,4,,,,,,
59058,45448,4-BR,101%-110%,5,,,,,,
60784,37513,2-BR,101%-110%,15,986,986,986,986,986,986
60784,6097,2-BR,101%-110%,13,986,986,986,986,986,986
60810,972899,1-BR,101%-110%,11,1490,1490,1320,1490,1490,929
60810,972899,2-BR,101%-110%,7,1795,1795,1795,1795,1795,1795
60810,972899,STUDIO,101%-110%,2,1185,1185,1185,1185,1185,1185
61297,972782,1-BR,101%-110%,2,1539,1539,1539,1539,1539,1539
61297,972782,2-BR,101%-110%,2,1856,1856,1856,1856,1856,1856
61297,972782,3-BR,101%-110%,2,2136,2136,2136,2136,2136,2136
61610,975569,1-BR,101%-110%,10,,,,,,
61610,975569,2-BR,101%-110%,14,,,,,,
61610,975569,3-BR,101%-110%,4,,,,,,
61837,42786,2-BR,101%-110%,17,,,,,,
61837,42786,3-BR,101%-110%,8,,,,,,
61837,21861,1-BR,101%-110%,6,,,,,,
61837,21861,2-BR,101%-110%,11,,,,,,
61837,21861,3-BR,101%-110%,8,,,,,,
61837,43012,1-BR,101%-110%,1,,,,,,
61837,43012,2-BR,101%-110%,12,,,,,,
61837,43012,3-BR,101%-110%,7,,,,,,
61837,42889,1-BR,101%-110%,1,,,,,,
61837,42889,2-BR,101%-110%,13,,,,,,
61837,42889,3-BR,101%-110%,10,,,,,,
62109,987706,1-BR,101%-110%,24,,,,,,
62109,987706,2-BR,101%-110%,13,,,,,,
62109,987706,3-BR,101%-110%,10,,,,,,
62109,987706,STUDIO,101%-110%,16,,,,,,
62211,974227,2-BR,101%-110%,3,1874,1874,1874,1874,1874,1874
62211,974227,STUDIO,101%-110%,1,1874,1874,1874,1874,1874,1874
63777,985433,1-BR,101%-110%,13,,,,,,
63777,985433,2-BR,101%-110%,8,,,,,,
63777,985433,3-BR,101%-110%,5,,,,,,
63777,985433,STUDIO,101%-110%,3,,,,,,
63777,985431,1-BR,101%-110%,19,,,,,,
63777,985431,2-BR,101%-110%,18,,,,,,
63777,985431,3-BR,101%-110%,4,,,,,,
63777,985431,STUDIO,101%-110%,4,,,,,,
63777,985432,1-BR,101%-110%,8,,,,,,
63777,985432,2-BR,101%-110%,24,,,,,,
63777,985432,3-BR,101%-110%,1,,,,,,
63777,985432,STUDIO,101%-110%,3,,,,,,
64027,988996,1-BR,101%-110%,10,2126,2126,2126,1726,1726,1726
64027,988996,2-BR,101%-110%,14,2563,2563,2563,2083,2083,2083
64027,988996,3-BR,101%-110%,8,2953,2953,2953,2398,2398,2398
64027,988996,STUDIO,101%-110%,14,1692,1692,1692,1372,1372,1372
64027,990498,1-BR,101%-110%,13,2126,2126,2126,1726,1726,1726
64027,990498,2-BR,101%-110%,3,2563,2563,2563,2083,2083,2083
64027,990498,STUDIO,101%-110%,4,1692,1692,1692,1372,1372,1372
65298,985028,1-BR,101%-110%,15,1689,1802,1689,1689,1802,1689
65298,985028,2-BR,101%-110%,13,2036,2036,2036,2036,2036,2036
65298,985028,3-BR,101%-110%,3,2346,2346,2346,2346,2346,2346
65298,985028,STUDIO,101%-110%,5,1340,1340,1340,1340,1340,1340
66805,966644,1-BR,101%-110%,4,,,,1560.5,1780,1526
66805,966644,2-BR,101%-110%,4,,,,1845,1900,1798
44265,957420,4-BR,111%-120%,1,,,,,,
47772,9980,1-BR,111%-120%,6,,,,464,464,464
47772,9980,2-BR,111%-120%,27,,,,775,930,464
47772,9980,3-BR,111%-120%,5,,,,930,930,930
47850,63568,2-BR,111%-120%,10,1434,1491,1082,1434,1491,1082
47850,63567,2-BR,111%-120%,10,1217,1434,520,1217,1434,520
47858,65623,1-BR,111%-120%,4,,,,,,
47858,65623,1-BR,111%-120%,2,,,,,,
47858,65623,2-BR,111%-120%,5,,,,,,
47858,65623,2-BR,111%-120%,1,,,,,,
47858,65623,3-BR,111%-120%,13,,,,,,
47858,65623,3-BR,111%-120%,2,,,,,,
47861,396594,2-BR,111%-120%,6,,,,,,
47862,112023,1-BR,111%-120%,23,,,,560,1048,560
47862,112023,2-BR,111%-120%,5,,,,720,1087,720
47862,112023,STUDIO,111%-120%,9,,,,743,818,360
47948,49241,4-BR,111%-120%,10,1570,1570,1570,,,
48011,45506,1-BR,111%-120%,30,900,900,900,,,
48011,45506,2-BR,111%-120%,20,1200,1200,0,,,
48011,45506,3-BR,111%-120%,6,1800,1800,1500,,,
48011,45506,4-BR,111%-120%,2,2100,2400,1800,,,
48011,45506,STUDIO,111%-120%,2,600,600,600,,,
48626,197987,1-BR,111%-120%,2,,,,1107,1107,1107
48626,214946,1-BR,111%-120%,1,,,,1190,1190,1190
48626,214946,2-BR,111%-120%,2,,,,1600,1600,1600
48626,214946,STUDIO,111%-120%,2,,,,756.5,1190,323
48626,359983,1-BR,111%-120%,2,,,,1107,1107,1107
48626,363723,3-BR,111%-120%,3,,,,587,1292,329
48632,5374,1-BR,111%-120%,14,871.5,971,772,928,1040,772
48632,5374,2-BR,111%-120%,5,,,,1060,1103,993
48632,5374,STUDIO,111%-120%,5,780,884,676,772,884,676
48632,5381,1-BR,111%-120%,10,908.5,934,883,951,1030,883
48632,5381,2-BR,111%-120%,10,,,,1103,1234,1060
48632,5381,STUDIO,111%-120%,5,,,,790,917,690
48632,5376,1-BR,111%-120%,10,928,928,928,950,988,928
48632,5376,2-BR,111%-120%,7,,,,1096,1196,1060
48632,5376,4-BR,111%-120%,2,,,,1055.5,1067,1044
48632,5376,STUDIO,111%-120%,6,721,725,717,772.5,1103,717
48632,5379,1-BR,111%-120%,9,1006.5,1025,988,966,1025,776
48632,5379,2-BR,111%-120%,10,1035,1040,1030,1060,1355,993
48632,5379,STUDIO,111%-120%,6,706,706,706,736,1141,701
48634,803993,1-BR,111%-120%,10,1072,1150,1039,760.5,1150,384
48634,803993,2-BR,111%-120%,10,,,,871,1170,703
48634,803993,STUDIO,111%-120%,5,809,961,788,809,961,788
48634,5380,1-BR,111%-120%,9,1130,1130,1130,764,1276,400
48634,5380,2-BR,111%-120%,10,990,990,990,975.5,1605,584
48634,5380,STUDIO,111%-120%,6,,,,862.5,1510,324
48657,88527,1-BR,111%-120%,13,,,,,,
48657,88527,2-BR,111%-120%,26,,,,,,
48657,88527,3-BR,111%-120%,10,,,,,,
48657,115745,1-BR,111%-120%,14,,,,,,
48657,115745,2-BR,111%-120%,32,,,,,,
48657,115745,3-BR,111%-120%,22,,,,,,
48657,88530,1-BR,111%-120%,16,,,,,,
48657,88530,2-BR,111%-120%,33,,,,,,
48657,88530,3-BR,111%-120%,11,,,,,,
48657,118659,2-BR,111%-120%,10,,,,,,
48660,65833,3-BR,111%-120%,17,1136,1136,1136,,,
48660,65833,4-BR,111%-120%,4,1336,1336,1336,,,
48660,65833,5-BR,111%-120%,3,,,,,,
48660,74399,4-BR,111%-120%,9,,,,,,
48660,65832,3-BR,111%-120%,15,1136,1136,1136,,,
48660,65832,4-BR,111%-120%,5,,,,,,
48660,65832,5-BR,111%-120%,4,1455.5,1575,1336,,,
48660,119759,5-BR,111%-120%,8,,,,,,
48660,48245,4-BR,111%-120%,8,1336,1336,1336,,,
48660,48245,5-BR,111%-120%,7,1575,1575,1575,,,
48660,119798,3-BR,111%-120%,25,1136,1136,1136,,,
48660,119798,4-BR,111%-120%,8,1336,1336,1336,,,
48660,119798,5-BR,111%-120%,1,,,,,,
48752,110157,1-BR,111%-120%,17,,,,577,1360,577
48752,110157,2-BR,111%-120%,70,,,,743,1520,743
48752,110157,3-BR,111%-120%,49,,,,907,907,907
48752,110157,STUDIO,111%-120%,1,,,,577,577,577
48760,45408,1-BR,111%-120%,11,489,1100,489,489,1100,489
48760,45408,2-BR,111%-120%,7,627,629,599,627,629,599
48760,45408,3-BR,111%-120%,3,768,838,768,768,838,768
48760,45408,STUDIO,111%-120%,1,349,349,349,349,349,349
48763,42323,2-BR,111%-120%,1,870,870,870,,,
48787,215645,1-BR,111%-120%,14,,,,665,725,0
48787,215645,STUDIO,111%-120%,2,,,,475,475,475
48794,62836,1-BR,111%-120%,1,,,,483,483,483
48794,62836,2-BR,111%-120%,8,,,,794,1000,571
48794,62836,3-BR,111%-120%,1,,,,1110,1110,1110
48794,63883,2-BR,111%-120%,12,,,,1025,1201,0
48794,63883,3-BR,111%-120%,1,,,,0,0,0
48794,806338,1-BR,111%-120%,2,,,,696.5,844,549
48794,806338,2-BR,111%-120%,9,,,,659,1063,286
48794,806338,3-BR,111%-120%,4,,,,943,1298,489
48794,52677,3-BR,111%-120%,14,,,,814.5,1707,140
48794,806337,1-BR,111%-120%,2,,,,619.5,695,544
48794,806337,2-BR,111%-120%,9,,,,671,1100,568
48794,806337,3-BR,111%-120%,4,,,,1255,1485,126
48794,62837,2-BR,111%-120%,24,,,,805,1085,0
48794,902977,1-BR,111%-120%,2,,,,,,
48794,902977,2-BR,111%-120%,9,,,,,,
48794,902977,3-BR,111%-120%,4,,,,,,
48886,67110,1-BR,111%-120%,9,697.5,747,549,700,877,162
48886,67110,2-BR,111%-120%,4,790.5,840,741,727,765,529
48886,67110,STUDIO,111%-120%,1,,,,528,528,528
48886,117122,3-BR,111%-120%,8,740.5,827,654,750,1122,315
48886,117124,3-BR,111%-120%,10,658,658,658,896,1090,423
48886,66855,1-BR,111%-120%,6,,,,786,886,462
48886,66855,2-BR,111%-120%,12,750.5,1030,518,714.5,1023,140
48886,66855,3-BR,111%-120%,8,673,673,673,835.5,1125,553
48886,51243,1-BR,111%-120%,8,852,1019,668,675,700,162
48886,51243,2-BR,111%-120%,4,,,,819.5,1065,644
48886,51243,3-BR,111%-120%,3,1027,1027,1027,736,1122,57
48886,51243,4-BR,111%-120%,1,,,,594,594,594
48886,51243,STUDIO,111%-120%,1,,,,740,740,740
48886,66882,2-BR,111%-120%,1,,,,667,667,667
48886,66882,4-BR,111%-120%,10,1317,1750,884,688.5,1352,102
48886,117114,2-BR,111%-120%,11,1057,1057,1057,834,1190,452
48889,809793,1-BR,111%-120%,58,,,,762,987,666
48889,809793,2-BR,111%-120%,154,,,,960,7015,852
48889,809793,3-BR,111%-120%,98,,,,1123,1216,1029
48889,809793,STUDIO,111%-120%,4,,,,553,564,542
48889,809804,1-BR,111%-120%,78,,,,769,905,683
48889,809804,2-BR,111%-120%,156,,,,967,1082,874
48889,809804,3-BR,111%-120%,78,,,,1108,1180,1029
48889,809794,1-BR,111%-120%,39,,,,776,841,690
48889,809794,2-BR,111%-120%,156,,,,963.5,1046,874
48889,809794,3-BR,111%-120%,119,,,,1130,1223,917
48889,809794,STUDIO,111%-120%,4,,,,556,564,549
48889,342209,1-BR,111%-120%,39,,,,762,834,683
48889,342209,2-BR,111%-120%,156,,,,960,1039,874
48889,342209,3-BR,111%-120%,119,,,,1130,1216,946
48889,342209,STUDIO,111%-120%,4,,,,556.5,564,549
48889,809803,1-BR,111%-120%,40,,,,830.5,1039,570
48889,809803,2-BR,111%-120%,154,,,,1003,1209,824
